imsi,app,throughput,latency,packet_loss,sinr,rsrp,cell_load,prb_utilization,mobility,qoe_score,qoe_category
310150179885559,volte,11.49,9.83,1.14,8.73,-99.07,37.57,37.97,29.97,4.04,Excellent
310150271614571,video,15.73,7.86,0.8,11.08,-90.11,25.74,20.47,2.46,4.79,Excellent
310150495279992,volte,31.32,18.69,0.36,25.11,-97.54,37.79,30.49,26.42,4.47,Excellent
310150836837917,gaming,22.73,12.71,0.66,17.23,-112.8,17.68,12.26,37.18,4.73,Excellent
310150190013844,video,13.02,14.18,1.1,11.97,-98.3,54.81,46.36,78.19,4.53,Excellent
310150499127635,video,28.75,21.02,0.49,24.64,-87.26,35.45,36.23,33.7,5.0,Excellent
310150630796485,gaming,4.47,41.26,2.57,6.18,-111.63,71.85,58.56,56.75,3.03,Good
310150130267797,gaming,14.73,13.78,1.01,9.44,-99.11,14.66,16.13,35.62,4.54,Excellent
310150482786513,gaming,2.18,34.41,2.16,1.98,-102.27,69.27,58.47,3.31,3.15,Good
310150262787783,video,28.11,13.11,0.16,23.15,-91.56,24.12,11.25,21.48,4.94,Excellent
310150122636262,gaming,10.4,31.03,1.13,8.31,-112.01,38.16,31.86,37.45,3.91,Good
310150592573471,gaming,0.5,83.27,3.62,-5.0,-115.86,86.89,84.66,77.47,1.0,Poor
310150648525216,volte,0.5,54.48,3.12,-5.0,-104.22,80.33,67.26,61.32,2.16,Fair
310150565945588,volte,0.5,31.18,2.4,-1.93,-102.72,71.06,61.35,16.17,3.27,Good
310150426707983,video,12.89,17.84,0.63,11.01,-87.67,27.62,24.35,15.66,4.6,Excellent
310150129370827,volte,0.5,200.0,2.39,3.79,-95.96,97.18,86.5,14.46,1.01,Poor
310150237559589,volte,4.84,47.63,2.18,7.93,-108.33,75.17,73.86,71.02,3.61,Good
310150784205555,gaming,0.5,117.63,3.76,-4.88,-102.48,90.71,75.86,60.52,1.12,Poor
310150996551649,gaming,16.09,26.3,0.79,12.3,-89.0,31.12,27.44,52.44,4.59,Excellent
310150371051260,volte,21.03,25.9,0.6,17.61,-95.37,40.29,39.24,26.15,4.3,Excellent
310150255307661,volte,5.88,36.33,2.0,6.57,-97.5,68.53,56.73,32.93,3.7,Good
310150605298723,volte,0.91,56.88,2.63,2.78,-96.27,82.79,73.22,30.47,2.71,Fair
310150328184544,video,2.68,27.09,1.64,2.69,-101.2,67.14,63.99,17.73,3.47,Good
310150156318065,video,30.21,19.71,0.48,21.73,-106.55,17.44,12.75,32.97,4.96,Excellent
310150493738988,video,0.5,60.53,2.84,-1.55,-97.29,81.59,70.93,2.5,1.16,Poor
310150573032257,volte,28.25,20.18,0.0,23.31,-86.5,42.28,31.44,9.9,5.0,Excellent
310150662252136,volte,9.08,27.97,1.79,7.44,-93.46,50.56,49.23,65.01,3.76,Good
310150476422740,video,7.45,19.36,1.55,3.1,-109.36,35.58,32.11,50.39,3.88,Good
310150513698817,video,21.42,25.91,0.32,18.13,-101.2,32.41,26.39,27.96,4.62,Excellent
310150902977754,volte,8.1,44.57,1.87,9.77,-102.84,79.49,68.41,33.73,3.7,Good
310150331078856,gaming,20.13,15.6,0.41,15.11,-96.83,34.53,30.34,24.79,4.76,Excellent
310150141765312,video,11.66,45.7,1.2,12.26,-95.79,61.44,55.74,49.47,4.24,Excellent
310150338475082,volte,21.76,29.75,1.12,14.0,-105.37,13.16,10.0,53.3,3.9,Good
310150423351362,volte,12.87,29.34,0.88,12.05,-93.57,47.83,39.22,51.4,4.18,Excellent
310150731280819,gaming,26.97,17.71,0.75,21.15,-89.95,26.46,21.96,47.98,4.61,Excellent
310150227575741,volte,16.42,15.27,1.04,14.52,-89.65,32.65,29.48,14.67,4.16,Excellent
310150946978454,volte,20.98,21.79,0.03,17.15,-96.71,42.17,45.14,22.87,4.93,Excellent
310150926295961,video,0.5,200.0,3.13,-5.0,-117.78,100.0,83.99,30.81,1.0,Poor
310150532049347,video,4.26,101.66,1.65,8.11,-88.82,88.86,69.93,22.44,3.42,Good
310150629726929,gaming,29.3,32.99,0.49,27.18,-96.71,42.55,44.44,50.67,4.63,Excellent
310150167342646,gaming,4.38,17.46,2.04,0.02,-97.35,33.22,24.84,22.35,3.0,Good
310150794771973,volte,37.16,8.86,0.41,30.0,-87.93,10.0,16.14,10.34,4.44,Excellent
310150827532962,video,11.36,38.07,1.48,12.69,-90.16,71.61,69.23,26.53,4.35,Excellent
310150255804053,gaming,5.89,35.39,2.85,-2.3,-108.42,20.85,21.07,88.76,2.78,Fair
310150420350350,gaming,14.11,33.93,1.14,11.79,-96.01,45.22,45.87,16.02,4.03,Excellent
310150385939003,gaming,13.2,16.74,0.79,13.25,-96.74,40.88,26.82,39.89,4.44,Excellent
310150535616868,volte,15.63,9.97,0.97,15.56,-93.45,57.59,43.92,28.57,4.32,Excellent
310150705774067,video,10.61,17.6,1.45,9.01,-104.08,46.44,42.29,5.6,4.05,Excellent
310150995545833,gaming,20.42,30.83,1.01,15.8,-84.89,41.25,34.37,31.91,4.6,Excellent
310150104952075,video,15.13,36.55,0.95,16.2,-97.61,70.05,57.72,46.37,4.76,Excellent
310150875650542,gaming,13.15,42.52,1.16,13.57,-93.71,69.99,65.63,33.48,4.16,Excellent
310150732128048,gaming,13.62,31.82,2.19,14.11,-90.31,67.02,60.26,62.99,3.68,Good
310150599789865,video,14.84,13.48,0.68,11.14,-97.05,20.09,22.92,19.91,4.75,Excellent
310150270650277,video,9.08,50.63,1.87,12.5,-101.34,82.08,70.37,6.71,4.29,Excellent
310150389694289,video,16.54,75.87,1.66,19.02,-104.52,84.56,74.33,73.97,4.32,Excellent
310150649541292,volte,0.56,50.74,2.5,-0.57,-104.83,77.73,76.1,25.28,2.97,Fair
310150661022754,gaming,9.47,37.85,1.1,11.06,-96.5,61.65,47.83,37.51,4.44,Excellent
310150848629149,volte,0.5,62.42,3.02,-3.29,-102.99,82.38,72.07,54.04,2.29,Fair
310150649645527,video,21.9,12.52,0.22,20.0,-86.86,44.25,34.56,22.05,4.91,Excellent
310150239505641,gaming,6.31,8.99,2.3,-1.94,-113.75,24.5,30.04,47.47,3.02,Good
310150607049629,volte,1.64,63.65,2.0,3.6,-97.88,81.24,83.52,10.15,3.13,Good
310150340197765,gaming,40.07,8.44,0.46,30.0,-85.78,13.95,13.33,20.05,5.0,Excellent
310150706784578,volte,7.63,21.99,0.77,9.29,-93.51,37.77,35.7,10.77,4.24,Excellent
310150271929423,video,10.84,15.4,0.92,8.22,-115.67,46.84,40.7,55.94,4.48,Excellent
310150334845107,volte,18.16,39.34,0.36,18.64,-95.89,58.59,50.85,15.82,4.61,Excellent
310150395214605,gaming,13.93,43.54,1.08,10.86,-94.54,25.03,22.44,47.57,4.08,Excellent
310150447545672,gaming,0.5,48.72,3.79,-5.0,-112.97,70.14,54.98,75.56,1.95,Poor
310150411505294,gaming,0.5,200.0,3.65,-3.44,-111.16,97.09,88.74,34.39,1.0,Poor
310150757044884,gaming,22.78,34.7,0.74,19.81,-91.42,42.29,32.29,35.17,4.39,Excellent
310150198328226,video,20.63,22.28,0.66,19.94,-92.55,52.85,44.74,30.27,5.0,Excellent
310150845282113,volte,1.24,22.43,2.15,-2.98,-101.46,45.48,40.19,22.14,3.18,Good
310150760527962,video,8.35,5.0,1.59,5.41,-104.11,32.24,24.56,31.16,3.97,Good
310150937308545,video,8.56,19.63,1.67,7.43,-107.99,27.03,26.77,39.26,4.13,Excellent
310150512745169,video,12.76,36.57,2.25,7.27,-98.93,15.64,11.39,92.78,4.11,Excellent
310150990445005,gaming,0.5,76.39,3.44,-3.68,-87.43,85.23,80.33,74.24,1.27,Poor
310150413710545,gaming,14.16,21.47,0.99,10.77,-110.36,32.16,23.94,61.7,4.11,Excellent
310150705470463,gaming,0.5,50.64,2.39,0.41,-98.97,76.87,66.81,65.39,2.12,Fair
310150884822537,volte,11.78,35.89,0.92,8.92,-99.82,33.65,24.25,30.69,4.31,Excellent
310150411301656,gaming,0.5,39.39,2.31,-0.85,-101.82,67.1,63.96,43.04,2.68,Fair
310150422824129,volte,14.86,29.33,1.2,13.75,-100.18,44.35,37.47,66.28,4.25,Excellent
310150669189144,gaming,0.5,42.57,2.64,-2.56,-89.83,75.87,63.98,26.16,2.18,Fair
310150581098549,gaming,0.5,200.0,3.87,3.79,-109.84,95.77,83.32,80.89,1.09,Poor
310150373708320,video,14.53,28.28,1.22,15.17,-99.64,66.82,58.25,27.53,4.68,Excellent
310150841986467,video,30.12,33.09,0.27,24.6,-92.77,39.4,36.7,39.14,4.59,Excellent
310150556859742,video,7.91,35.93,2.05,10.5,-96.11,65.56,60.39,46.97,3.7,Good
310150697850944,volte,12.62,39.14,1.64,9.54,-94.43,40.69,35.05,77.47,3.78,Good
310150556352877,volte,4.12,21.47,2.09,-1.41,-98.85,53.61,46.98,17.19,3.24,Good
310150736778831,gaming,24.63,29.76,0.76,21.04,-94.19,32.86,13.38,49.92,4.46,Excellent
310150163607605,volte,16.0,25.9,0.95,12.28,-100.37,37.18,30.46,33.96,4.27,Excellent
310150440730093,gaming,22.68,15.9,0.88,15.97,-91.89,24.63,28.83,18.66,4.58,Excellent
310150850926204,volte,9.61,52.26,1.75,8.95,-104.89,69.28,63.21,52.6,3.42,Good
310150390045363,volte,12.53,34.04,1.09,11.19,-97.11,43.43,32.86,35.95,3.89,Good
310150111021186,volte,14.72,18.08,0.92,10.66,-100.45,37.6,31.15,43.3,4.14,Excellent
310150971008738,video,16.91,10.8,0.98,11.3,-103.01,22.36,16.7,21.96,4.7,Excellent
310150738502824,volte,17.2,25.0,0.95,14.52,-87.26,53.88,52.77,31.51,4.19,Excellent
310150422984837,video,10.01,15.82,1.77,3.25,-107.73,13.02,16.3,40.24,3.74,Good
310150728671512,video,8.41,26.43,1.67,2.36,-103.46,26.66,19.55,26.88,3.91,Good
310150814282636,volte,0.5,118.81,2.64,0.17,-110.43,91.19,80.3,14.28,1.56,Poor
310150604806516,gaming,18.73,22.88,1.3,16.58,-100.91,39.75,29.31,80.84,4.26,Excellent
310150622963425,gaming,14.09,14.59,0.95,14.46,-94.19,36.92,29.35,33.37,4.73,Excellent
310150392797831,gaming,4.14,30.24,1.5,3.96,-107.73,52.81,43.53,48.9,3.85,Good
310150210861281,volte,0.5,84.35,2.65,0.23,-112.89,86.28,72.41,27.25,2.17,Fair
310150126231747,gaming,0.5,103.36,2.23,5.23,-101.95,88.49,79.7,23.9,1.0,Poor
310150680534808,video,20.19,19.5,0.77,15.81,-96.67,26.6,30.15,27.02,4.52,Excellent
310150443448748,gaming,27.98,18.28,0.7,21.85,-94.73,32.22,28.05,27.14,4.46,Excellent
310150312727739,volte,30.65,18.32,0.57,26.46,-82.66,29.6,20.77,35.43,4.58,Excellent
310150214777099,gaming,4.82,56.73,2.4,4.88,-98.79,82.35,73.51,35.39,2.63,Fair
310150624136575,video,23.4,38.78,0.69,22.78,-91.86,70.58,63.16,32.48,4.76,Excellent
310150883822431,volte,18.96,12.32,1.05,14.14,-93.0,31.16,26.48,10.1,4.23,Excellent
310150504975707,gaming,17.59,16.76,0.5,14.16,-94.9,31.62,37.12,32.42,4.67,Excellent
310150365498252,volte,11.41,51.6,0.79,14.71,-97.61,77.67,69.57,12.39,4.4,Excellent
310150900793118,volte,12.43,69.56,1.59,14.74,-100.31,87.42,79.8,9.51,3.51,Good
310150126379085,volte,15.6,31.95,1.55,15.57,-84.83,71.51,51.71,73.1,3.67,Good
310150641617683,gaming,0.5,32.27,2.88,-2.03,-104.77,69.99,56.77,39.4,2.59,Fair
310150913946513,volte,5.47,51.9,2.5,7.1,-100.43,73.94,67.64,43.19,3.29,Good
310150219196636,gaming,23.12,24.37,0.25,20.02,-93.75,41.58,38.01,26.69,4.95,Excellent
310150553826363,video,3.97,34.66,2.37,1.59,-109.42,36.36,30.1,68.55,3.14,Good
310150535718590,gaming,2.69,10.38,2.1,-2.67,-103.27,39.89,37.37,41.66,3.3,Good
310150704844421,video,0.5,52.19,3.17,-4.82,-113.73,74.65,70.33,51.93,1.0,Poor
310150101428127,gaming,17.67,6.01,0.77,12.46,-92.58,25.33,19.93,24.7,4.67,Excellent
310150175968554,volte,27.95,22.72,1.29,21.47,-99.44,44.41,35.97,80.3,4.02,Excellent
310150613626365,gaming,3.67,17.22,2.19,-1.73,-98.46,44.79,38.14,56.9,2.98,Fair
310150540462465,volte,3.28,18.57,2.0,0.66,-101.49,42.82,40.17,60.68,3.58,Good
310150745108795,video,4.05,58.02,1.72,5.09,-96.45,71.25,59.84,12.59,3.26,Good
310150593054614,gaming,12.75,20.43,1.37,6.99,-103.33,23.34,24.8,18.81,3.99,Good
310150752941778,volte,8.38,5.0,1.11,5.0,-99.02,28.91,23.03,19.7,3.77,Good
310150686094878,video,0.5,190.1,2.9,-5.0,-98.83,94.99,80.79,18.81,1.0,Poor
310150363494642,video,8.84,27.26,2.17,5.53,-101.96,39.27,46.29,60.86,3.76,Good
310150376772356,gaming,24.86,30.87,0.0,23.67,-98.69,65.62,51.58,2.61,4.83,Excellent
310150232120018,video,13.91,22.96,0.4,13.92,-88.82,63.04,59.38,5.97,4.75,Excellent
310150923699361,volte,15.73,58.93,1.78,15.81,-90.52,76.34,58.14,18.99,3.47,Good
310150349811585,video,5.18,31.37,1.38,4.13,-108.35,72.29,66.91,14.38,3.63,Good
310150118268849,video,8.51,26.43,1.06,6.39,-97.86,38.53,47.36,16.39,3.84,Good
310150348165628,volte,18.92,30.8,0.88,13.9,-93.9,34.2,35.38,54.61,4.19,Excellent
310150613238942,video,16.37,37.83,0.17,13.75,-100.95,19.97,24.26,36.65,4.76,Excellent
310150937669943,video,12.23,41.58,0.43,11.05,-103.37,54.4,47.39,0.49,4.51,Excellent
310150303388366,video,31.33,21.39,0.43,26.65,-97.95,10.0,13.51,28.35,4.94,Excellent
310150874542294,video,7.55,20.54,1.57,6.19,-100.23,36.46,33.32,27.06,3.68,Good
310150832999560,volte,4.03,24.77,1.59,4.68,-93.07,51.13,55.13,8.67,3.55,Good
310150710956386,video,25.7,25.36,0.49,18.2,-102.74,23.3,14.97,44.41,5.0,Excellent
310150420532628,volte,17.75,9.06,0.3,15.33,-104.01,38.33,39.67,46.37,4.67,Excellent
310150621344328,video,6.89,10.76,1.82,3.63,-104.16,32.31,30.57,47.84,3.62,Good
310150240428443,video,10.64,34.69,1.74,9.7,-95.83,46.86,36.67,48.46,3.81,Good
310150328815037,video,0.5,35.96,2.35,-1.76,-89.98,60.04,51.47,0.0,1.24,Poor
310150166088429,video,12.83,41.38,1.96,10.17,-101.74,39.06,26.37,78.42,3.93,Good
310150533988466,volte,0.5,60.98,2.48,1.22,-108.05,81.24,55.17,56.24,2.69,Fair
310150863500806,volte,11.82,26.94,1.57,8.97,-106.63,23.3,14.5,67.71,3.86,Good
310150925326671,volte,9.94,12.57,1.15,5.42,-89.51,37.58,31.13,1.3,3.97,Good
310150922993295,gaming,23.95,41.33,1.11,17.81,-106.37,30.52,27.27,73.36,3.9,Good
310150367541243,video,1.81,57.24,1.91,6.47,-100.7,80.41,64.21,55.79,2.73,Fair
310150607028064,video,23.66,15.71,1.35,18.89,-89.23,17.89,14.16,58.72,4.55,Excellent
310150140467715,volte,19.47,12.77,0.86,14.13,-95.7,22.12,20.65,7.22,4.6,Excellent
310150672045059,gaming,18.23,24.76,0.74,17.14,-103.54,49.16,40.38,49.3,4.57,Excellent
310150374750224,video,0.5,57.07,3.63,-5.0,-105.31,77.41,62.72,80.27,1.09,Poor
310150594863718,volte,3.83,46.99,1.84,6.78,-100.18,69.08,57.13,44.58,3.77,Good
310150341607475,video,20.91,23.7,0.83,19.17,-92.41,39.36,41.32,37.13,5.0,Excellent
310150846261724,video,0.5,24.94,2.5,-5.0,-104.67,41.12,27.55,76.15,1.08,Poor
310150632128563,volte,7.27,32.69,1.71,8.59,-95.69,69.75,67.15,29.17,3.76,Good
310150768828067,volte,9.53,37.36,1.41,10.85,-96.93,71.55,69.79,39.02,3.86,Good
310150216142203,video,2.88,20.02,1.9,5.18,-96.27,67.08,57.25,31.2,2.89,Fair
310150520975013,video,6.5,65.71,2.62,10.68,-93.53,78.4,71.29,73.14,3.59,Good
310150856272358,volte,11.75,49.31,0.82,15.4,-98.84,76.95,63.81,5.97,4.15,Excellent
310150661396798,video,11.74,33.0,1.37,7.45,-101.14,33.68,30.98,32.73,3.77,Good
310150280790756,video,3.08,68.9,2.66,2.34,-97.87,82.85,84.04,45.21,2.58,Fair
310150686710643,volte,0.5,30.63,2.64,-2.17,-105.61,70.3,68.22,54.03,2.38,Fair
310150764854206,video,13.18,22.45,0.69,13.74,-105.05,32.94,26.47,37.94,4.74,Excellent
310150958068541,video,11.54,31.41,1.43,9.33,-99.78,45.99,33.87,68.54,4.21,Excellent
310150761750527,gaming,4.59,54.14,2.1,4.36,-107.27,71.96,61.86,75.24,2.68,Fair
310150935897340,volte,14.06,33.02,0.47,13.11,-82.26,43.78,39.89,5.1,4.28,Excellent
310150547691234,gaming,5.37,17.21,1.72,3.52,-94.66,55.81,52.72,26.73,3.81,Good
310150605772550,gaming,6.72,22.18,0.85,2.8,-91.89,42.27,36.66,1.94,4.16,Excellent
310150209541530,gaming,21.49,16.98,0.38,15.84,-95.08,31.52,36.67,22.35,4.81,Excellent
310150804931931,video,11.37,42.3,1.08,9.82,-96.92,37.2,32.9,34.97,4.43,Excellent
310150433022733,video,3.25,37.14,2.55,0.64,-107.34,46.26,38.34,68.86,2.63,Fair
310150859724486,gaming,7.89,23.2,2.38,4.76,-107.91,34.79,33.24,59.8,3.42,Good
310150688748796,gaming,27.03,26.5,0.24,20.35,-97.93,28.7,28.76,9.61,4.74,Excellent
310150182913877,gaming,11.01,49.14,0.81,13.95,-82.0,79.96,66.55,7.2,4.04,Excellent
310150147378941,video,10.19,53.8,1.48,10.94,-96.24,76.17,62.34,38.36,4.15,Excellent
310150813625985,gaming,16.72,16.16,0.97,12.31,-105.7,25.74,14.44,34.67,4.67,Excellent
310150674682685,gaming,13.38,17.72,0.91,8.54,-92.16,28.75,23.86,18.53,4.31,Excellent
310150824048276,volte,26.74,34.2,0.83,20.13,-81.59,22.15,25.58,66.97,4.32,Excellent
310150182430197,volte,9.07,23.82,2.08,7.07,-112.19,32.24,31.7,71.99,3.43,Good
310150273249253,video,11.04,5.28,1.17,10.89,-94.07,60.17,58.57,26.74,4.17,Excellent
310150142147406,volte,4.57,21.33,2.82,2.97,-110.81,39.22,31.25,65.56,2.5,Fair
310150452823956,volte,15.05,29.89,0.44,11.35,-90.46,27.27,23.18,25.62,4.25,Excellent
310150144194441,volte,5.27,35.06,2.68,-5.0,-118.73,29.52,16.45,49.14,2.34,Fair
310150877280982,video,13.51,11.62,0.64,9.39,-98.17,17.74,20.65,31.18,4.83,Excellent
310150688881721,volte,0.5,24.82,2.07,-1.95,-98.69,72.24,70.29,9.27,3.09,Good
310150914733175,video,16.85,20.7,1.66,12.37,-109.17,19.53,11.85,72.1,4.4,Excellent
310150251655846,gaming,3.67,44.23,1.42,3.65,-98.16,68.28,68.22,29.85,3.34,Good
310150610878596,volte,4.63,36.58,2.25,4.6,-104.83,66.86,57.67,48.95,3.37,Good
310150415681804,video,23.53,21.65,0.44,22.86,-82.37,70.12,56.29,24.62,4.71,Excellent
310150152058324,volte,0.5,37.98,1.81,2.36,-107.53,69.87,59.9,1.57,3.37,Good
310150462080217,gaming,19.2,23.02,0.19,15.24,-88.9,25.81,25.85,7.73,4.74,Excellent
310150655334124,video,21.77,30.76,0.72,14.83,-97.17,21.22,18.4,32.43,4.7,Excellent
310150954081204,video,7.9,5.0,1.72,5.78,-93.51,21.14,15.72,45.44,4.02,Excellent
310150321350225,video,11.01,89.0,1.92,13.79,-88.27,86.85,79.39,22.67,4.2,Excellent
310150377526500,gaming,14.57,59.29,1.52,16.86,-98.39,80.06,73.88,45.86,3.85,Good
310150283108255,gaming,12.96,44.94,1.79,14.14,-98.25,76.49,66.44,46.1,3.8,Good
310150621445840,gaming,9.99,7.46,1.62,5.53,-96.01,22.43,17.96,46.51,4.04,Excellent
310150571313378,video,0.5,25.95,1.86,2.32,-98.42,71.77,60.43,32.2,1.63,Poor
310150168080112,gaming,2.58,21.44,2.43,-5.0,-108.3,37.43,35.34,69.59,2.99,Fair
310150305984443,volte,12.5,13.44,1.48,10.8,-103.15,31.65,19.83,31.99,3.8,Good
310150727452298,gaming,0.5,118.69,2.19,4.3,-98.36,91.27,76.51,29.62,1.0,Poor
310150977793982,video,23.81,28.14,0.24,19.13,-100.01,28.1,23.91,14.34,4.6,Excellent
310150505260595,volte,22.58,27.27,0.54,21.87,-88.91,58.89,47.88,21.04,4.61,Excellent
310150168802303,gaming,6.89,5.0,1.18,5.02,-91.41,32.81,30.14,3.43,4.2,Excellent
310150521261494,volte,3.76,44.29,2.48,6.85,-105.46,78.04,69.5,41.36,3.26,Good
310150740971380,volte,8.93,25.74,0.8,9.21,-100.07,50.39,56.75,17.43,4.44,Excellent
310150646318845,video,8.51,28.24,1.54,7.45,-102.34,67.52,55.62,20.83,3.88,Good
310150744454083,volte,18.31,35.7,0.98,17.77,-90.71,64.22,56.46,52.07,4.42,Excellent
310150592462625,volte,7.18,45.48,0.87,8.88,-97.77,69.28,56.18,22.22,3.98,Good
310150420730675,video,17.98,26.91,0.28,15.07,-97.39,47.0,51.06,17.04,4.83,Excellent
310150751592273,video,10.42,31.28,1.52,12.06,-92.12,70.24,70.32,12.38,4.23,Excellent
310150360644066,video,14.73,15.87,1.8,12.04,-102.24,33.25,21.42,52.44,4.31,Excellent
310150640686056,volte,13.06,31.64,1.24,8.39,-98.48,29.87,25.47,9.76,3.73,Good
310150589975516,volte,25.99,17.5,0.49,23.73,-99.48,44.85,39.65,29.83,4.54,Excellent
310150720520883,volte,2.31,69.15,1.69,6.25,-95.02,77.53,66.52,33.09,3.29,Good
310150570579100,video,22.93,32.71,0.8,16.53,-103.51,18.13,13.54,45.25,4.49,Excellent
310150999567013,gaming,8.7,34.21,1.66,9.3,-90.93,64.33,60.46,41.34,3.66,Good
310150711576361,volte,0.5,31.56,3.77,-5.0,-105.02,68.75,69.44,55.89,2.3,Fair
310150250394900,gaming,4.16,22.57,0.8,4.0,-99.44,53.82,51.4,3.62,3.84,Good
310150985717545,video,11.29,37.88,0.75,10.45,-97.4,58.25,55.58,20.36,4.35,Excellent
310150710249100,volte,9.16,13.82,1.5,7.56,-88.13,26.64,21.67,19.37,3.9,Good
310150671853424,gaming,3.29,66.09,2.24,9.7,-104.9,86.63,81.32,10.86,2.34,Fair
310150981905768,volte,3.96,20.49,1.64,3.84,-107.55,53.8,52.41,19.92,3.38,Good
310150538728895,volte,14.95,23.49,0.71,11.83,-91.07,40.61,33.36,21.17,4.4,Excellent
310150258498832,volte,9.76,21.13,1.93,2.04,-107.35,14.45,11.55,34.02,3.03,Good
310150781577591,gaming,22.87,21.74,1.29,17.62,-100.81,27.72,16.52,43.5,4.29,Excellent
310150380920456,video,20.47,13.31,0.28,16.83,-97.85,21.88,12.49,25.45,4.8,Excellent
310150928203432,volte,10.33,30.1,1.49,11.49,-92.43,56.75,47.77,47.73,4.1,Excellent
310150908032384,video,20.91,12.12,0.62,13.84,-91.3,16.69,10.0,22.76,4.98,Excellent
310150352902529,video,6.55,27.48,1.63,4.99,-100.32,56.64,53.87,19.99,3.77,Good
310150905749307,gaming,27.94,23.07,0.67,22.65,-91.27,33.73,28.89,35.24,4.47,Excellent
310150428207919,gaming,28.73,16.73,0.0,24.07,-88.08,45.53,42.73,1.96,4.94,Excellent
310150120060188,video,13.11,13.11,0.96,11.46,-101.75,46.84,35.12,6.24,4.64,Excellent
310150226133344,volte,6.3,35.41,1.27,5.93,-105.34,51.9,52.16,27.67,3.91,Good
310150490290441,gaming,0.5,60.18,3.71,-5.0,-120.0,77.88,70.99,75.47,1.19,Poor
310150874463729,volte,4.2,74.04,1.84,6.37,-92.3,83.42,75.44,47.89,3.08,Good
310150265039929,volte,0.91,50.19,2.37,3.05,-103.17,81.81,76.73,6.85,3.33,Good
310150113135871,volte,7.35,23.55,1.42,7.05,-101.88,30.08,28.07,59.77,3.6,Good
310150751812795,video,9.38,69.46,1.94,11.28,-96.12,85.17,69.88,48.77,3.93,Good
310150233875943,volte,10.18,31.47,0.88,5.48,-106.75,26.06,26.07,39.81,4.15,Excellent
310150422690331,video,18.27,39.38,1.25,18.75,-102.12,74.07,61.24,56.88,4.73,Excellent
310150689275850,video,2.26,30.73,2.71,0.59,-107.33,70.86,63.41,26.83,2.69,Fair
310150784419873,volte,5.31,15.28,1.18,0.53,-118.28,17.47,11.51,15.74,3.59,Good
310150685614087,volte,0.5,85.01,2.9,0.52,-102.77,88.74,86.4,33.41,1.64,Poor
310150723275962,volte,17.72,32.65,0.22,13.91,-83.19,35.06,34.2,35.73,4.96,Excellent
310150959527893,volte,16.49,8.06,0.81,13.51,-100.49,25.89,27.82,35.06,4.04,Excellent
310150686991815,video,12.42,27.78,1.61,9.92,-101.91,57.54,46.84,36.77,4.26,Excellent
310150589341006,volte,1.26,39.41,2.61,2.94,-107.26,66.58,60.09,76.96,2.6,Fair
310150698679440,volte,0.5,89.65,3.53,-0.42,-103.72,86.84,77.37,67.42,1.99,Poor
310150386268347,video,0.5,52.63,3.23,-4.43,-101.57,79.37,70.39,63.48,1.0,Poor
310150961654870,gaming,8.18,34.02,2.43,8.51,-105.98,56.13,39.71,54.95,3.28,Good
310150179061847,gaming,22.68,18.29,1.34,17.9,-96.16,20.49,27.85,75.59,4.21,Excellent
310150668908972,video,12.4,12.91,0.72,11.68,-96.28,49.29,43.18,7.59,4.65,Excellent
310150744970962,gaming,4.57,23.83,2.01,4.76,-97.64,55.69,51.51,18.45,3.61,Good
310150553950020,video,4.03,40.61,2.22,8.19,-96.51,72.27,57.02,32.36,3.53,Good
310150152492736,volte,24.34,23.47,0.59,19.88,-102.68,36.52,39.45,59.79,4.46,Excellent
310150930101590,volte,12.63,17.41,1.23,10.37,-101.56,33.4,36.29,32.98,3.87,Good
310150874072420,gaming,5.8,33.81,1.86,2.25,-100.3,31.27,31.79,50.08,3.54,Good
310150305431815,volte,0.5,200.0,2.6,6.89,-98.75,99.66,89.06,10.38,1.07,Poor
310150278983756,gaming,22.35,17.05,0.69,18.83,-88.99,17.67,27.23,17.67,4.74,Excellent
310150263302599,gaming,18.43,33.58,0.39,15.93,-98.82,40.73,40.76,48.73,4.38,Excellent
310150464178936,volte,20.62,10.14,0.38,16.39,-88.19,47.38,34.86,12.1,4.36,Excellent
310150783052416,volte,16.42,38.41,1.25,12.31,-108.62,43.92,39.77,23.67,3.99,Good
310150409599852,gaming,8.24,5.0,1.41,6.84,-96.66,34.14,32.96,18.44,4.18,Excellent
310150323899058,volte,7.01,29.16,1.5,5.35,-107.36,34.97,31.3,23.58,3.7,Good
310150406045335,video,2.41,31.56,2.69,3.74,-95.48,73.11,67.2,46.85,2.88,Fair
310150552550114,volte,14.07,20.83,0.16,15.62,-96.5,41.98,44.15,24.66,4.69,Excellent
310150152005527,volte,0.5,54.73,2.8,1.27,-104.35,81.36,70.65,36.14,2.57,Fair
310150252775696,video,2.71,58.96,2.29,4.69,-103.52,78.0,66.74,7.69,3.16,Good
310150986916740,volte,4.19,33.86,2.15,2.61,-99.38,45.88,34.95,55.31,3.43,Good
310150136847763,volte,27.12,15.21,0.0,24.24,-88.76,25.26,12.9,24.78,4.88,Excellent
310150690967015,gaming,0.5,55.26,2.25,4.35,-103.28,77.24,66.41,42.41,1.84,Poor
310150543461433,volte,12.17,30.91,1.08,13.31,-94.5,51.51,41.94,48.21,4.03,Excellent
310150299868781,volte,31.36,21.1,0.0,25.31,-89.6,22.97,19.18,15.0,4.97,Excellent
